,label,image,description,llm_label,llm_idx
8227,glacier,seg_train/seg_train/glacier/9198.jpg," The image shows a group of people wearing helmets and warm clothes, standing on a frozen lake surrounded by snow-covered mountains. (C)",glacier,{'(C)': 133}
8228,glacier,seg_train/seg_train/glacier/4640.jpg, This is a picture of a mountain. There is a glacier on the mountain. There is a lake at the bottom of the glacier. The water in the lake is a beautiful blue-green color. The mountain is covered in snow. The sky is cloudy. The main object in the image is (D) mountain.,mountain,{'(D)': 255}
8229,glacier,seg_train/seg_train/glacier/4340.jpg," The image shows a group of mountaineers roped together ascending a steep snow slope. The background is a mountain peak.
(D)",mountain,{'(D)': 121}
8230,glacier,seg_train/seg_train/glacier/4834.jpg," This is a photo of a glacier. The glacier is located in a remote area, surrounded by snow-capped mountains. The glacier is a massive block of ice that is slowly moving down the mountainside. The glacier is a beautiful sight, and it is a reminder of the power of nature. (C)",glacier,{'(C)': 271}
8231,glacier,seg_train/seg_train/glacier/16414.jpg, There is a person snowboarding on a rail. There are also other snowboarders on the mountain. The main object in the image is (D) mountain.,mountain,{'(D)': 126}
8232,glacier,seg_train/seg_train/glacier/9956.jpg, The image shows a group of people walking on a glacier. The glacier is surrounded by snow-capped mountains. The main object in the image is the glacier (C).,glacier,{'(C)': 153}
8233,glacier,seg_train/seg_train/glacier/4485.jpg," The image shows a scene of a glacier. The glacier is the main object in the image. The glacier is covered in snow and ice, and there are some rocks and debris on the surface. The glacier is surrounded by mountains, and there are some clouds in the sky. The image is taken from a low angle, which makes the glacier look even more imposing. The glacier is a beautiful and awe-inspiring sight, and it is a reminder of the power of nature. (C)",glacier,{'(C)': 437}
8234,glacier,seg_train/seg_train/glacier/18253.jpg," This is a photo of many ice blocks floating on the sea. There is a large glacier behind the ice blocks. In the background, there is a mountain range covered with snow. (C)",glacier,{'(C)': 169}
8235,glacier,seg_train/seg_train/glacier/12166.jpg," This is a picture of a glacier. The glacier is surrounded by mountains. The glacier is the main object in the image.
(C)",glacier,{'(C)': 118}
8236,glacier,seg_train/seg_train/glacier/15556.jpg, (C) The main object in the image is a glacier.,glacier,{'(C)': 1}
8237,glacier,seg_train/seg_train/glacier/11401.jpg," The image shows a mountain glacier. The glacier is surrounded by snow-capped mountains and there is a valley below the glacier. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 189}
8238,glacier,seg_train/seg_train/glacier/16651.jpg," This is a photo of a glacier. The glacier is located in a valley between two mountains. The glacier is covered in snow and ice. The mountains are covered in snow and ice. There are some trees in front of the glacier. The main object in the image is a glacier.
(C)",glacier,{'(C)': 261}
8239,glacier,seg_train/seg_train/glacier/18785.jpg, This is a picture of a glacier. There is a large glacier in the middle of the image. There are mountains behind the glacier. There are some trees on the left side of the image. The main object in the image is (C) glacier.,glacier,{'(C)': 210}
8240,glacier,seg_train/seg_train/glacier/3761.jpg," The image shows a large glacier floating in a body of water. The glacier is white and blue, and the water is a deep blue. The glacier is covered in cracks and crevasses, and there are some large pieces of ice that have broken off of the glacier and are floating in the water. In the background, there are some mountains covered with snow. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 400}
8241,glacier,seg_train/seg_train/glacier/12570.jpg, (C) This is a photo of a large glacier floating in a body of water.,glacier,{'(C)': 1}
8242,glacier,seg_train/seg_train/glacier/2518.jpg, A person is walking on a snow field near a mountain. (D),mountain,{'(D)': 54}
8243,glacier,seg_train/seg_train/glacier/13801.jpg, This is a photo of a mountain range. There is a glacier on the mountain. The main object in the image is a mountain. So the answer is (D) mountain.,mountain,{'(D)': 135}
8244,glacier,seg_train/seg_train/glacier/7038.jpg," This is a beautiful landscape image. There is a lake in front of the image, and there are mountains and glaciers behind the lake. The main object in the image is the glacier. (C)",glacier,{'(C)': 176}
8245,glacier,seg_train/seg_train/glacier/1750.jpg, There is a man snowboarding. He is jumping in the air. There is a mountain in the background. The main object in the image is (D).,mountain,{'(D)': 127}
8246,glacier,seg_train/seg_train/glacier/17423.jpg," This is a photo of a glacier in Alaska. There is a large glacier with snow-capped mountains in the background. The main object in the image is a glacier, so the answer is (C).",glacier,{'(C)': 172}
8247,glacier,seg_train/seg_train/glacier/19522.jpg," The image shows a glacier. There is an enormous glacier in the image, and some icebergs are floating on the sea. The glacier is located in a cold region, and it is covered with snow and ice. The glacier is slowly moving towards the sea, and it is breaking off into icebergs. The icebergs are then floating away from the glacier. (C)",glacier,{'(C)': 330}
8248,glacier,seg_train/seg_train/glacier/8225.jpg," This is a picture of a valley. The main object in the image is a mountain.
(D)",mountain,{'(D)': 76}
8249,glacier,seg_train/seg_train/glacier/11280.jpg, The image shows a large glacier. There is a large body of water next to the glacier. (C),glacier,{'(C)': 86}
8250,glacier,seg_train/seg_train/glacier/2093.jpg," The image shows a large glacier in the foreground with snow-capped mountains in the distance. The glacier is located in a body of water, with a large mountain range in the background. The sky is blue and there are some clouds. The main object in the image is the glacier.
(C)",glacier,{'(C)': 273}
8251,glacier,seg_train/seg_train/glacier/1941.jpg, This is a picture of a snow mountain. There is a vast snow field on the mountain. The snow field is surrounded by mountains. There are some rocks and碎石流on the snow field. There is a person on the snow field. He is wearing a red jacket. (C),glacier,{'(C)': 237}
8252,glacier,seg_train/seg_train/glacier/3647.jpg," The image shows a snow-covered mountain. The main object in the image is a mountain.
(D)",mountain,{'(D)': 86}
8253,glacier,seg_train/seg_train/glacier/10468.jpg," The image shows a glacier. A glacier is a large mass of ice that moves slowly over time. Glaciers are found in many parts of the world, including Antarctica, Greenland, and Alaska. The main object in the image is a glacier, so the answer is '(C)'.",glacier,{'(C)': 243}
8254,glacier,seg_train/seg_train/glacier/15507.jpg," The image shows a halfpipe in a snowy mountain. The halfpipe is a long, curved structure made of snow, and it is used for snowboarding and skiing. The halfpipe is surrounded by snow-covered mountains, and there is a blue sky with white clouds in the background. The main object in the image is (D) mountain.",mountain,{'(D)': 295}
8255,glacier,seg_train/seg_train/glacier/5605.jpg," The image shows a scene of a glacier in the Himalayas. There are many prayer flags in front of the glacier. The glacier is surrounded by snow-capped mountains. The main object in the image is the glacier.
(C)",glacier,{'(C)': 206}
8256,glacier,seg_train/seg_train/glacier/12410.jpg, The image shows a mountain range. There is a glacier on the mountain. The sky is blue and there are some clouds. The main object in the image is a mountain. Answer: (D),mountain,{'(D)': 166}
8257,glacier,seg_train/seg_train/glacier/2821.jpg, A group of people are hiking up a snow-covered mountain. (D),mountain,{'(D)': 58}
8258,glacier,seg_train/seg_train/glacier/8329.jpg," The image shows a snow-capped mountain. There is a large glacier on the mountain. The sky is blue and there are some clouds. The main object in the image is a mountain, so the answer is (D).",mountain,{'(D)': 187}
8259,glacier,seg_train/seg_train/glacier/15819.jpg," The image shows a close-up of a glacier. There is a mountain range in the background. The main object in the image is a glacier.
(C)",glacier,{'(C)': 130}
8260,glacier,seg_train/seg_train/glacier/6487.jpg, The image shows a glacier. The glacier is surrounded by snow-capped mountains. The glacier is covered in snow and ice. There are some rocks and debris on the surface of the glacier. The glacier is moving slowly down the mountainside. The glacier is a (C) glacier.,glacier,{'(C)': 252}
8261,glacier,seg_train/seg_train/glacier/17844.jpg, The image shows a large glacier in a bay. There are mountains in the background and a forest on the left side of the glacier. The main object in the image is a glacier. So the answer is (C).,glacier,{'(C)': 187}
8262,glacier,seg_train/seg_train/glacier/16269.jpg, (C) glacier,glacier,{'(C)': 1}
8263,glacier,seg_train/seg_train/glacier/10870.jpg, The image shows a scene of a glacier. The glacier is the main object in the image. The glacier is covered in snow and ice. The glacier is surrounded by mountains. The sky is blue and there are some clouds in the sky. (C),glacier,{'(C)': 218}
8264,glacier,seg_train/seg_train/glacier/14159.jpg, The image shows a large body of water with many icebergs floating in it. There are mountains in the background and a glacier on the left side of the image. The main object in the image is (C) glacier.,glacier,{'(C)': 189}
8265,glacier,seg_train/seg_train/glacier/16239.jpg," This is a photo of a glacier in Alaska. There is a large glacier with a mountain behind it. The glacier is blue and white, and it is covered in snow and ice. The mountain is brown and black, and it is covered in snow and ice. There is a body of water in front of the glacier, and there are some trees on the shore of the water. The main object in the image is a glacier.
(C)",glacier,{'(C)': 372}
