,label,image,description
8059,glacier,seg_train/seg_train/glacier/6984.jpg,
8060,glacier,seg_train/seg_train/glacier/19226.jpg,
8061,glacier,seg_train/seg_train/glacier/17350.jpg,
8062,glacier,seg_train/seg_train/glacier/6377.jpg,
8063,glacier,seg_train/seg_train/glacier/12897.jpg,
8066,glacier,seg_train/seg_train/glacier/6433.jpg,
8071,glacier,seg_train/seg_train/glacier/19975.jpg,
8077,glacier,seg_train/seg_train/glacier/12328.jpg,
8079,glacier,seg_train/seg_train/glacier/4884.jpg,
8082,glacier,seg_train/seg_train/glacier/6422.jpg,
8091,glacier,seg_train/seg_train/glacier/10130.jpg,
8098,glacier,seg_train/seg_train/glacier/12754.jpg,
8117,glacier,seg_train/seg_train/glacier/10539.jpg,
8122,glacier,seg_train/seg_train/glacier/7550.jpg,
8123,glacier,seg_train/seg_train/glacier/17527.jpg,
8124,glacier,seg_train/seg_train/glacier/1097.jpg,
8126,glacier,seg_train/seg_train/glacier/8281.jpg,
8128,glacier,seg_train/seg_train/glacier/9576.jpg,
8129,glacier,seg_train/seg_train/glacier/11352.jpg,
8130,glacier,seg_train/seg_train/glacier/2885.jpg,
8133,glacier,seg_train/seg_train/glacier/19044.jpg,
8134,glacier,seg_train/seg_train/glacier/4217.jpg,
8137,glacier,seg_train/seg_train/glacier/2807.jpg,
8138,glacier,seg_train/seg_train/glacier/7500.jpg,
8139,glacier,seg_train/seg_train/glacier/8540.jpg,
8140,glacier,seg_train/seg_train/glacier/1453.jpg,
8141,glacier,seg_train/seg_train/glacier/11097.jpg,
8145,glacier,seg_train/seg_train/glacier/3369.jpg,
8146,glacier,seg_train/seg_train/glacier/3077.jpg,
8149,glacier,seg_train/seg_train/glacier/9159.jpg,
8151,glacier,seg_train/seg_train/glacier/3045.jpg,
8154,glacier,seg_train/seg_train/glacier/16348.jpg,
8155,glacier,seg_train/seg_train/glacier/17353.jpg,
8158,glacier,seg_train/seg_train/glacier/3675.jpg,
8159,glacier,seg_train/seg_train/glacier/12865.jpg,
8160,glacier,seg_train/seg_train/glacier/13842.jpg,
8161,glacier,seg_train/seg_train/glacier/13803.jpg,
8162,glacier,seg_train/seg_train/glacier/5994.jpg,
8163,glacier,seg_train/seg_train/glacier/5262.jpg,
8164,glacier,seg_train/seg_train/glacier/1292.jpg,
8165,glacier,seg_train/seg_train/glacier/19199.jpg,
8166,glacier,seg_train/seg_train/glacier/12245.jpg,
8167,glacier,seg_train/seg_train/glacier/40.jpg,
8168,glacier,seg_train/seg_train/glacier/10064.jpg,
8169,glacier,seg_train/seg_train/glacier/13993.jpg,
8170,glacier,seg_train/seg_train/glacier/16301.jpg,
8171,glacier,seg_train/seg_train/glacier/594.jpg,
8172,glacier,seg_train/seg_train/glacier/15231.jpg,
8173,glacier,seg_train/seg_train/glacier/9140.jpg,
8174,glacier,seg_train/seg_train/glacier/5416.jpg,
8175,glacier,seg_train/seg_train/glacier/530.jpg,
8176,glacier,seg_train/seg_train/glacier/5495.jpg,
8177,glacier,seg_train/seg_train/glacier/15247.jpg,
8178,glacier,seg_train/seg_train/glacier/5913.jpg,
8179,glacier,seg_train/seg_train/glacier/4708.jpg,
8180,glacier,seg_train/seg_train/glacier/1153.jpg,
8181,glacier,seg_train/seg_train/glacier/7641.jpg,
8182,glacier,seg_train/seg_train/glacier/8187.jpg,
8183,glacier,seg_train/seg_train/glacier/3796.jpg,
8184,glacier,seg_train/seg_train/glacier/6275.jpg,
8185,glacier,seg_train/seg_train/glacier/6817.jpg,
8186,glacier,seg_train/seg_train/glacier/9971.jpg,
8187,glacier,seg_train/seg_train/glacier/8716.jpg,
8188,glacier,seg_train/seg_train/glacier/13083.jpg,
8189,glacier,seg_train/seg_train/glacier/13301.jpg,
8190,glacier,seg_train/seg_train/glacier/852.jpg,
8191,glacier,seg_train/seg_train/glacier/13678.jpg,
8192,glacier,seg_train/seg_train/glacier/11702.jpg,
8193,glacier,seg_train/seg_train/glacier/14509.jpg,
8195,glacier,seg_train/seg_train/glacier/5155.jpg,
8196,glacier,seg_train/seg_train/glacier/16176.jpg,
8198,glacier,seg_train/seg_train/glacier/9608.jpg,
8199,glacier,seg_train/seg_train/glacier/1759.jpg,
8203,glacier,seg_train/seg_train/glacier/2072.jpg,
8205,glacier,seg_train/seg_train/glacier/15118.jpg,
8207,glacier,seg_train/seg_train/glacier/14734.jpg,
8208,glacier,seg_train/seg_train/glacier/4540.jpg,
8209,glacier,seg_train/seg_train/glacier/11110.jpg,
8211,glacier,seg_train/seg_train/glacier/7535.jpg,
8213,glacier,seg_train/seg_train/glacier/14214.jpg,
8214,glacier,seg_train/seg_train/glacier/12470.jpg,
8216,glacier,seg_train/seg_train/glacier/6975.jpg,
8219,glacier,seg_train/seg_train/glacier/18142.jpg,
8220,glacier,seg_train/seg_train/glacier/17845.jpg,
8221,glacier,seg_train/seg_train/glacier/5688.jpg,
8222,glacier,seg_train/seg_train/glacier/10562.jpg,
8223,glacier,seg_train/seg_train/glacier/891.jpg,
8224,glacier,seg_train/seg_train/glacier/2549.jpg,
8225,glacier,seg_train/seg_train/glacier/12482.jpg,
8226,glacier,seg_train/seg_train/glacier/7370.jpg,
8227,glacier,seg_train/seg_train/glacier/9198.jpg,
8228,glacier,seg_train/seg_train/glacier/4640.jpg,
8229,glacier,seg_train/seg_train/glacier/4340.jpg,
8230,glacier,seg_train/seg_train/glacier/4834.jpg,
8231,glacier,seg_train/seg_train/glacier/16414.jpg,
8232,glacier,seg_train/seg_train/glacier/9956.jpg,
8233,glacier,seg_train/seg_train/glacier/4485.jpg,
8234,glacier,seg_train/seg_train/glacier/18253.jpg,
8235,glacier,seg_train/seg_train/glacier/12166.jpg,
8236,glacier,seg_train/seg_train/glacier/15556.jpg,
8237,glacier,seg_train/seg_train/glacier/11401.jpg,
8238,glacier,seg_train/seg_train/glacier/16651.jpg,
8239,glacier,seg_train/seg_train/glacier/18785.jpg,
8240,glacier,seg_train/seg_train/glacier/3761.jpg,
8241,glacier,seg_train/seg_train/glacier/12570.jpg,
8242,glacier,seg_train/seg_train/glacier/2518.jpg,
8243,glacier,seg_train/seg_train/glacier/13801.jpg,
8244,glacier,seg_train/seg_train/glacier/7038.jpg,
8245,glacier,seg_train/seg_train/glacier/1750.jpg,
8246,glacier,seg_train/seg_train/glacier/17423.jpg,
8247,glacier,seg_train/seg_train/glacier/19522.jpg,
8248,glacier,seg_train/seg_train/glacier/8225.jpg,
8249,glacier,seg_train/seg_train/glacier/11280.jpg,
8250,glacier,seg_train/seg_train/glacier/2093.jpg,
8251,glacier,seg_train/seg_train/glacier/1941.jpg,
8252,glacier,seg_train/seg_train/glacier/3647.jpg,
8253,glacier,seg_train/seg_train/glacier/10468.jpg,
8254,glacier,seg_train/seg_train/glacier/15507.jpg,
8255,glacier,seg_train/seg_train/glacier/5605.jpg,
8256,glacier,seg_train/seg_train/glacier/12410.jpg,
8257,glacier,seg_train/seg_train/glacier/2821.jpg,
8258,glacier,seg_train/seg_train/glacier/8329.jpg,
8259,glacier,seg_train/seg_train/glacier/15819.jpg,
8260,glacier,seg_train/seg_train/glacier/6487.jpg,
8261,glacier,seg_train/seg_train/glacier/17844.jpg,
8262,glacier,seg_train/seg_train/glacier/16269.jpg,
8263,glacier,seg_train/seg_train/glacier/10870.jpg,
8264,glacier,seg_train/seg_train/glacier/14159.jpg,
8265,glacier,seg_train/seg_train/glacier/16239.jpg,
8266,glacier,seg_train/seg_train/glacier/8590.jpg,
8267,glacier,seg_train/seg_train/glacier/3008.jpg,
8268,glacier,seg_train/seg_train/glacier/2897.jpg,
8269,glacier,seg_train/seg_train/glacier/18266.jpg,
8270,glacier,seg_train/seg_train/glacier/2679.jpg,
8271,glacier,seg_train/seg_train/glacier/14404.jpg,
8272,glacier,seg_train/seg_train/glacier/4227.jpg,
8273,glacier,seg_train/seg_train/glacier/17449.jpg,
8274,glacier,seg_train/seg_train/glacier/8048.jpg,
8275,glacier,seg_train/seg_train/glacier/2511.jpg,
8276,glacier,seg_train/seg_train/glacier/11994.jpg,
8277,glacier,seg_train/seg_train/glacier/18820.jpg,
8278,glacier,seg_train/seg_train/glacier/13625.jpg,
8279,glacier,seg_train/seg_train/glacier/517.jpg,
8280,glacier,seg_train/seg_train/glacier/893.jpg,
8281,glacier,seg_train/seg_train/glacier/5848.jpg,
8282,glacier,seg_train/seg_train/glacier/348.jpg,
8283,glacier,seg_train/seg_train/glacier/5388.jpg,
8284,glacier,seg_train/seg_train/glacier/1399.jpg,
8285,glacier,seg_train/seg_train/glacier/9238.jpg,
8286,glacier,seg_train/seg_train/glacier/10689.jpg,
8287,glacier,seg_train/seg_train/glacier/4375.jpg,
8288,glacier,seg_train/seg_train/glacier/6442.jpg,
8289,glacier,seg_train/seg_train/glacier/1549.jpg,
8290,glacier,seg_train/seg_train/glacier/9877.jpg,
8291,glacier,seg_train/seg_train/glacier/13638.jpg,
8292,glacier,seg_train/seg_train/glacier/5091.jpg,
8293,glacier,seg_train/seg_train/glacier/602.jpg,
8294,glacier,seg_train/seg_train/glacier/5350.jpg,
8295,glacier,seg_train/seg_train/glacier/14087.jpg,
8296,glacier,seg_train/seg_train/glacier/10167.jpg,
8297,glacier,seg_train/seg_train/glacier/1824.jpg,
8298,glacier,seg_train/seg_train/glacier/15070.jpg,
8299,glacier,seg_train/seg_train/glacier/1991.jpg,
8300,glacier,seg_train/seg_train/glacier/13899.jpg,
8301,glacier,seg_train/seg_train/glacier/14115.jpg,
8302,glacier,seg_train/seg_train/glacier/12011.jpg,
8303,glacier,seg_train/seg_train/glacier/13182.jpg,
8304,glacier,seg_train/seg_train/glacier/4675.jpg,
8305,glacier,seg_train/seg_train/glacier/1958.jpg,
8306,glacier,seg_train/seg_train/glacier/9650.jpg,
8307,glacier,seg_train/seg_train/glacier/16898.jpg,
8308,glacier,seg_train/seg_train/glacier/15901.jpg,
8309,glacier,seg_train/seg_train/glacier/16185.jpg,
8310,glacier,seg_train/seg_train/glacier/4385.jpg,
8311,glacier,seg_train/seg_train/glacier/17631.jpg,
8312,glacier,seg_train/seg_train/glacier/988.jpg,
8313,glacier,seg_train/seg_train/glacier/19319.jpg,
8314,glacier,seg_train/seg_train/glacier/14232.jpg,
8315,glacier,seg_train/seg_train/glacier/4070.jpg,
8316,glacier,seg_train/seg_train/glacier/7576.jpg,
8317,glacier,seg_train/seg_train/glacier/4845.jpg,
8318,glacier,seg_train/seg_train/glacier/19926.jpg,
8319,glacier,seg_train/seg_train/glacier/15205.jpg,
8320,glacier,seg_train/seg_train/glacier/16335.jpg,
8321,glacier,seg_train/seg_train/glacier/2712.jpg,
8322,glacier,seg_train/seg_train/glacier/15831.jpg,
8323,glacier,seg_train/seg_train/glacier/16472.jpg,
8324,glacier,seg_train/seg_train/glacier/15449.jpg,
8325,glacier,seg_train/seg_train/glacier/12292.jpg,
8326,glacier,seg_train/seg_train/glacier/955.jpg,
8327,glacier,seg_train/seg_train/glacier/18128.jpg,
8328,glacier,seg_train/seg_train/glacier/15335.jpg,
8329,glacier,seg_train/seg_train/glacier/19197.jpg,
8330,glacier,seg_train/seg_train/glacier/7810.jpg,
8331,glacier,seg_train/seg_train/glacier/5510.jpg,
8332,glacier,seg_train/seg_train/glacier/14010.jpg,
8333,glacier,seg_train/seg_train/glacier/4661.jpg,
8334,glacier,seg_train/seg_train/glacier/14244.jpg,
8335,glacier,seg_train/seg_train/glacier/3848.jpg,
8336,glacier,seg_train/seg_train/glacier/8492.jpg,
8337,glacier,seg_train/seg_train/glacier/17999.jpg,
8338,glacier,seg_train/seg_train/glacier/9787.jpg,
8339,glacier,seg_train/seg_train/glacier/6421.jpg,
8340,glacier,seg_train/seg_train/glacier/15884.jpg,
8341,glacier,seg_train/seg_train/glacier/8191.jpg,
8342,glacier,seg_train/seg_train/glacier/7131.jpg,
8343,glacier,seg_train/seg_train/glacier/13651.jpg,
8344,glacier,seg_train/seg_train/glacier/19428.jpg,
8345,glacier,seg_train/seg_train/glacier/16509.jpg,
8346,glacier,seg_train/seg_train/glacier/18753.jpg,
8347,glacier,seg_train/seg_train/glacier/6335.jpg,
8348,glacier,seg_train/seg_train/glacier/644.jpg,
8349,glacier,seg_train/seg_train/glacier/12624.jpg,
8350,glacier,seg_train/seg_train/glacier/15032.jpg,
8351,glacier,seg_train/seg_train/glacier/12524.jpg,
8352,glacier,seg_train/seg_train/glacier/11943.jpg,
8353,glacier,seg_train/seg_train/glacier/10693.jpg,
8354,glacier,seg_train/seg_train/glacier/5138.jpg,
8355,glacier,seg_train/seg_train/glacier/6460.jpg,
8356,glacier,seg_train/seg_train/glacier/12025.jpg,
8357,glacier,seg_train/seg_train/glacier/3862.jpg,
8358,glacier,seg_train/seg_train/glacier/18819.jpg,
8359,glacier,seg_train/seg_train/glacier/4942.jpg,
8360,glacier,seg_train/seg_train/glacier/13.jpg,
8361,glacier,seg_train/seg_train/glacier/4595.jpg,
8362,glacier,seg_train/seg_train/glacier/15171.jpg,
8363,glacier,seg_train/seg_train/glacier/15338.jpg,
8364,glacier,seg_train/seg_train/glacier/13217.jpg,
8365,glacier,seg_train/seg_train/glacier/3746.jpg,
8366,glacier,seg_train/seg_train/glacier/11112.jpg,
8367,glacier,seg_train/seg_train/glacier/7982.jpg,
8368,glacier,seg_train/seg_train/glacier/13288.jpg,
8369,glacier,seg_train/seg_train/glacier/1148.jpg,
8370,glacier,seg_train/seg_train/glacier/1293.jpg,
8371,glacier,seg_train/seg_train/glacier/5784.jpg,
8372,glacier,seg_train/seg_train/glacier/17697.jpg,
8373,glacier,seg_train/seg_train/glacier/6044.jpg,
8374,glacier,seg_train/seg_train/glacier/18551.jpg,
8375,glacier,seg_train/seg_train/glacier/17782.jpg,
8376,glacier,seg_train/seg_train/glacier/8901.jpg,
8377,glacier,seg_train/seg_train/glacier/1926.jpg,
8378,glacier,seg_train/seg_train/glacier/14540.jpg,
8379,glacier,seg_train/seg_train/glacier/9322.jpg,
8380,glacier,seg_train/seg_train/glacier/4607.jpg,
8381,glacier,seg_train/seg_train/glacier/2479.jpg,
8382,glacier,seg_train/seg_train/glacier/14754.jpg,
8383,glacier,seg_train/seg_train/glacier/9490.jpg,
8384,glacier,seg_train/seg_train/glacier/16112.jpg,
8385,glacier,seg_train/seg_train/glacier/1676.jpg,
8386,glacier,seg_train/seg_train/glacier/15033.jpg,
8387,glacier,seg_train/seg_train/glacier/12044.jpg,
8388,glacier,seg_train/seg_train/glacier/16345.jpg,
8389,glacier,seg_train/seg_train/glacier/1443.jpg,
8390,glacier,seg_train/seg_train/glacier/14536.jpg," The image shows chunks of ice falling from a glacier. The main object in the image is a glacier.
(C)"
8391,glacier,seg_train/seg_train/glacier/3106.jpg," This is a photo of a glacier in a fjord. There is a large glacier in the background, with a smaller glacier in the foreground. There is a boat on the water in front of the glacier. There are mountains in the background. (C)"
8392,glacier,seg_train/seg_train/glacier/1346.jpg,
8393,glacier,seg_train/seg_train/glacier/18700.jpg,
8394,glacier,seg_train/seg_train/glacier/1864.jpg,
8395,glacier,seg_train/seg_train/glacier/19824.jpg," This is a photo of a glacier. In the background, there are snow-capped mountains. In the foreground, there is a large glacier with icebergs floating in the water. The main object in the image is a glacier, so the answer is (C)."
8396,glacier,seg_train/seg_train/glacier/15024.jpg,
8397,glacier,seg_train/seg_train/glacier/8606.jpg,
8398,glacier,seg_train/seg_train/glacier/6227.jpg,
8399,glacier,seg_train/seg_train/glacier/9569.jpg," This is a photo of a glacier in Alaska. The main object in the image is a glacier.
(C)"
8400,glacier,seg_train/seg_train/glacier/6657.jpg, The image shows a snowy mountain. There is a ski lift in the image. The main object in the image is (D) mountain.
8401,glacier,seg_train/seg_train/glacier/20040.jpg," This is a picture of a glacier. There are some rocks and mountains in the background. There are two people standing on the rocks in the foreground. The main object in the image is a glacier.
(C)"
8402,glacier,seg_train/seg_train/glacier/12294.jpg,
8403,glacier,seg_train/seg_train/glacier/14845.jpg,
8404,glacier,seg_train/seg_train/glacier/9260.jpg,
8405,glacier,seg_train/seg_train/glacier/14554.jpg,
8406,glacier,seg_train/seg_train/glacier/7319.jpg,
8407,glacier,seg_train/seg_train/glacier/17962.jpg,
8408,glacier,seg_train/seg_train/glacier/4814.jpg,
8409,glacier,seg_train/seg_train/glacier/5019.jpg,
8410,glacier,seg_train/seg_train/glacier/17826.jpg,
8411,glacier,seg_train/seg_train/glacier/4373.jpg,
8412,glacier,seg_train/seg_train/glacier/19507.jpg,
